"isolate_id","gene","present"
"ERR10109276","aadA2",1
"ERR9966389","aadA2",1
"ERR9785509","aadA2",1
"ERR10087012","aadA2",1
"ERR10460483","aadA2",1
"ERR9785511","aadA2",1
"ERR9079768","aadA2",1
"ERR9822149","aadA2",1
"ERR9822145","aadA2",0
"ERR9822146","aadA2",1
"ERR10176872","aadA2",1
"ERR10460765","aadA2",1
"ERR10109275","aadA2",0
"ERR9966390","aadA2",1
"ERR10123168","aadA2",1
"ERR10123167","aadA2",1
"ERR9966387","aadA2",1
"ERR10949310","aadA2",1
"ERR10460875","aadA2",1
"ERR10109255","aadA2",1
"ERR9822151","aadA2",1
"ERR10088102","aadA2",1
"ERR10088104","aadA2",1
"ERR10026000","aadA2",1
"ERR9822144","aadA2",1
"ERR11896635","aadA2",1
"ERR12552381","aadA2",1
"ERR12552377","aadA2",1
"ERR9079508","aadA2",1
"ERR7197757","aadA2",0
"ERR6806028","aadA2",0
"ERR11455881","aadA2",0
"ERR4451478","aadA2",0
"ERR10880424","aadA2",0
"ERR12067334","aadA2",0
"ERR12302226","aadA2",0
"ERR12552384","aadA2",0
"ERR10123158","aadA2",0
"ERR5751308","aadA2",0
"ERR4399358","aadA2",0
"ERR4399957","aadA2",0
"ERR4399362","aadA2",0
"SRR13833609","aadA2",0
"ERR6806726","aadA2",0
"ERR10460902","aadA2",0
"ERR10460856","aadA2",0
"ERR6806075","aadA2",0
"ERR10176870","aadA2",0
"ERR12078572","aadA2",0
"ERR11747320","aadA2",0
"ERR12495482","aadA2",0
"ERR9924209","aadA2",0
"ERR5751726","aadA2",0
"ERR6806512","aadA2",0
"ERR6806317","aadA2",0
"ERR12067371","aadA2",0
"ERR6806125","aadA2",0
"ERR5751296","aadA2",0
"ERR4451427","aadA2",0
"SRR9273829","aadA2",0
"ERR6752863","aadA2",0
"ERR12321280","aadA2",0
"ERR9692774","aadA2",0
"ERR6805998","aadA2",0
"ERR6806833","aadA2",0
"ERR6806749","aadA2",0
"ERR6806776","aadA2",0
"ERR5750995","aadA2",0
"ERR6806255","aadA2",0
"ERR6805990","aadA2",0
"ERR11747325","aadA2",0
"ERR11502778","aadA2",0
"ERR7197834","aadA2",0
"ERR9079758","aadA2",0
"ERR12321281","aadA2",0
"ERR12142634","aadA2",0
"ERR12067314","aadA2",0
"ERR12321282","aadA2",0
"ERR12080226","aadA2",0
"ERR12321283","aadA2",0
"ERR6753111","aadA2",0
"ERR6806796","aadA2",0
"ERR6806789","aadA2",0
"ERR9971918","aadA2",0
"ERR7197741","aadA2",0
"ERR5751808","aadA2",0
"ERR10438737","aadA2",0
"CLL6CH","aadA2",0
"CAARE3","aadA2",0
"CAAQXB","aadA2",0
"CAAR9T","aadA2",0
"CAAQUT","aadA2",0
"CNSFP4","aadA2",0
"CNSDXZ","aadA2",0
"CAAP2A","aadA2",0
"44341_3_268","aadA2",0
"44341_3_280","aadA2",0
"44341_3_262","aadA2",0
"44341_3_265","aadA2",0
"44341_4_286","aadA2",0
"CAAYDF","aadA2",0
"CLL3JA","aadA2",0
"ERR9941258","aadA2",0
"CNSLL4","aadA2",0
"CNSKFP","aadA2",0
"CNSP0U","aadA5",0
"ERR9929342","aadA5",0
"ERR9966382","aadA5",0
"CNS6QU","aadA5",0
"CNS7YP","aadA5",0
"BKRRIF","aadA5",0
"44341_3_96","aadA5",0
"44341_3_21","aadA5",0
"CIV13VE5","aadA5",0
"CIU149H1","aadA5",0
"CIV146E8","aadA5",0
"CIU13XS1","aadA5",0
"CIV140E6","aadA5",0
"CIV140E1","aadA5",0
"CIT15GH1","aadA5",0
"CIV13XE5","aadA5",0
"CIV13YE6","aadA5",0
"CIS15MR1","aadA5",0
"CIV13UE4","aadA5",0
"CAAXQV","aadA5",0
"CIV140E7","aadA5",0
"CIS15HB1","aadA5",0
"CIV13RE2","aadA5",0
"CIT15GS1","aadA5",0
"CIV142E6","aadA5",0
"44341_4_275","aadA5",0
"44341_3_310","aadA5",0
"CIU145B1","aadA5",0
"CIV143E2","aadA5",0
"CIT15FH1","aadA5",0
"CIV147E3","aadA5",0
"CIT15EB1","aadA5",0
"CIV13PE7","aadA5",0
"CIV13XE8","aadA5",0
"44341_3_304","aadA5",0
"44341_3_305","aadA5",0
"44341_3_281","aadA5",0
"44341_3_136","aadA5",0
"44341_3_128","aadA5",0
"44341_3_131","aadA5",0
"CIT159B1","aadA5",0
"CIS153C1","aadA5",0
"CIV13XE2","aadA5",0
"CIT15FB1","aadA5",0
"CIV13XU1","aadA5",0
"CIV143U1","aadA5",0
"CIV143E9","aadA5",0
"CNS1F3","aadA5",0
"CAAYSI","aadA5",0
"CIV141E6","aadA5",0
"CIV140U1","aadA5",0
"CIV140E4","aadA5",0
"CIV143E4","aadA5",0
"CIV144E6","aadA5",0
"CIV13YE8","aadA5",0
"CIV144U1","aadA5",0
"BKRMVD","aadA5",0
"CAAXBN","aadA5",0
"44341_3_165","aadA5",0
"ERR10113269","aadA5",0
"ERR6752971","aadA5",0
"ERR5751227","aadA5",0
"ERR12142619","aadA5",0
"ERR9976609","aadA5",0
"ERR11219800","aadA5",0
"ERR9079830","aadA5",0
"ERR10880116","aadA5",0
"ERR5751304","aadA5",0
"ERR6806714","aadA5",0
"ERR11872767","aadA5",0
"ERR10176869","aadA5",0
"ERR10880230","aadA5",0
"ERR11453719","aadA5",0
"ERR10880157","aadA5",0
"ERR6752889","aadA5",0
"ERR9288143","aadA5",0
"ERR6806632","aadA5",0
"ERR9288082","aadA5",0
"ERR6806600","aadA5",0
"ERR9420153","aadA5",0
"ERR10117717","aadA5",0
"ERR10109274","aadA5",0
"ERR10880183","aadA5",0
"ERR10880311","aadA5",0
"ERR11420238","aadA5",0
"ERR11437918","aadA5",0
"ERR11807709","aadA5",0
"ERR12146144","aadA5",0
"ERR10109277","aadA5",0
"ERR10087013","aadA5",0
"ERR11219811","aadA5",0
"ERR9966386","aadA5",0
"ERR12259395","aadA5",0
"ERR12091513","aadA5",0
"ERR10125140","aadA5",0
"ERR10949303","aadA5",0
"ERR11810274","aadA5",0
"ERR9785512","aadA5",0
"ERR10176866","aadA5",0
"ERR10460687","aadA5",0
"ERR12078573","aadA5",0
"ERR12165616","aadA5",0
"ERR10880377","aadA5",0
"ERR10460887","aadA5",0
"ERR10880335","aadA5",0
"ERR10880156","aadA5",0
"ERR10088105","aadA5",0
"ERR12321284","aadA5",0
"ERR9966388","aadA5",0
"ERR12495485","aadA5",0
"ERR12312692","aadA5",0
"ERR12312689","aadA5",0
"ERR12312688","aadA5",0
"ERR11201827","aadA5",0
"ERR10088101","aadA5",0
"ERR10880181","aadA5",0
"ERR9820422","aadA5",0
"ERR9785510","aadA5",0
"ERR11807704","aadA5",0
"ERR10109276","aadA5",0
"ERR9966389","aadA5",0
"ERR9785509","aadA5",0
"ERR10087012","aadA5",0
"ERR10460483","aadA5",0
"ERR9785511","aadA5",0
"ERR9079768","aadA5",0
"ERR9822149","aadA5",0
"ERR9822145","aadA5",0
"ERR9822146","aadA5",0
"ERR10176872","aadA5",0
"ERR10460765","aadA5",0
"ERR10109275","aadA5",0
"ERR9966390","aadA5",0
"ERR10123168","aadA5",0
"ERR10123167","aadA5",0
"ERR9966387","aadA5",0
"ERR10949310","aadA5",0
"ERR10460875","aadA5",0
"ERR10109255","aadA5",0
"ERR9822151","aadA5",0
"ERR10088102","aadA5",0
"ERR10088104","aadA5",0
"ERR10026000","aadA5",0
"ERR9822144","aadA5",0
"ERR11896635","aadA5",0
"ERR12552381","aadA5",0
"ERR12552377","aadA5",0
"ERR9079508","aadA5",0
"ERR7197757","aadA5",0
"ERR6806028","aadA5",0
"ERR11455881","aadA5",0
"ERR4451478","aadA5",0
"ERR10880424","aadA5",0
"ERR12067334","aadA5",0
"ERR12302226","aadA5",0
"ERR12552384","aadA5",0
"ERR10123158","aadA5",0
"ERR5751308","aadA5",0
"ERR4399358","aadA5",0
"ERR4399957","aadA5",0
"ERR4399362","aadA5",0
"SRR13833609","aadA5",0
"ERR6806726","aadA5",0
"ERR10460902","aadA5",0
"ERR10460856","aadA5",0
"ERR6806075","aadA5",0
"ERR10176870","aadA5",0
"ERR12078572","aadA5",0
"ERR11747320","aadA5",0
"ERR12495482","aadA5",0
"ERR9924209","aadA5",0
"ERR5751726","aadA5",0
"ERR6806512","aadA5",0
"ERR6806317","aadA5",0
"ERR12067371","aadA5",0
"ERR6806125","aadA5",0
"ERR5751296","aadA5",0
"ERR4451427","aadA5",0
"SRR9273829","aadA5",0
"ERR6752863","aadA5",0
"ERR12321280","aadA5",0
"ERR9692774","aadA5",0
"ERR6805998","aadA5",0
"ERR6806833","aadA5",0
"ERR6806749","aadA5",0
"ERR6806776","aadA5",0
"ERR5750995","aadA5",0
"ERR6806255","aadA5",0
"ERR6805990","aadA5",0
"ERR11747325","aadA5",0
"ERR11502778","aadA5",0
"ERR7197834","aadA5",0
"ERR9079758","aadA5",0
"ERR12321281","aadA5",0
"ERR12142634","aadA5",0
"ERR12067314","aadA5",0
"ERR12321282","aadA5",0
"ERR12080226","aadA5",0
"ERR12321283","aadA5",0
"ERR6753111","aadA5",0
"ERR6806796","aadA5",0
"ERR6806789","aadA5",0
"ERR9971918","aadA5",0
"ERR7197741","aadA5",0
"ERR5751808","aadA5",0
"ERR10438737","aadA5",0
"CLL6CH","aadA5",0
"CAARE3","aadA5",0
"CAAQXB","aadA5",0
"CAAR9T","aadA5",0
"CAAQUT","aadA5",0
"CNSFP4","aadA5",0
"CNSDXZ","aadA5",0
"CAAP2A","aadA5",0
"44341_3_268","aadA5",0
"44341_3_280","aadA5",0
"44341_3_262","aadA5",0
"44341_3_265","aadA5",0
"44341_4_286","aadA5",0
"CAAYDF","aadA5",0
"CLL3JA","aadA5",0
"ERR9941258","aadA5",0
"CNSLL4","aadA5",0
"CNSKFP","aadA5",0
"CNSP0U","aph(3'')-Ib",1
"ERR9929342","aph(3'')-Ib",1
"ERR9966382","aph(3'')-Ib",1
"CNS6QU","aph(3'')-Ib",1
"CNS7YP","aph(3'')-Ib",1
"BKRRIF","aph(3'')-Ib",1
"44341_3_96","aph(3'')-Ib",1
"44341_3_21","aph(3'')-Ib",1
"CIV13VE5","aph(3'')-Ib",1
"CIU149H1","aph(3'')-Ib",1
"CIV146E8","aph(3'')-Ib",1
"CIU13XS1","aph(3'')-Ib",1
"CIV140E6","aph(3'')-Ib",1
"CIV140E1","aph(3'')-Ib",1
"CIT15GH1","aph(3'')-Ib",1
"CIV13XE5","aph(3'')-Ib",1
"CIV13YE6","aph(3'')-Ib",1
"CIS15MR1","aph(3'')-Ib",1
"CIV13UE4","aph(3'')-Ib",1
"CAAXQV","aph(3'')-Ib",1
"CIV140E7","aph(3'')-Ib",1
"CIS15HB1","aph(3'')-Ib",1
"CIV13RE2","aph(3'')-Ib",1
"CIT15GS1","aph(3'')-Ib",1
"CIV142E6","aph(3'')-Ib",1
"44341_4_275","aph(3'')-Ib",1
"44341_3_310","aph(3'')-Ib",1
"CIU145B1","aph(3'')-Ib",1
"CIV143E2","aph(3'')-Ib",1
"CIT15FH1","aph(3'')-Ib",1
"CIV147E3","aph(3'')-Ib",1
"CIT15EB1","aph(3'')-Ib",1
"CIV13PE7","aph(3'')-Ib",1
"CIV13XE8","aph(3'')-Ib",1
"44341_3_304","aph(3'')-Ib",1
"44341_3_305","aph(3'')-Ib",1
"44341_3_281","aph(3'')-Ib",1
"44341_3_136","aph(3'')-Ib",1
"44341_3_128","aph(3'')-Ib",1
"44341_3_131","aph(3'')-Ib",1
"CIT159B1","aph(3'')-Ib",1
"CIS153C1","aph(3'')-Ib",1
"CIV13XE2","aph(3'')-Ib",1
"CIT15FB1","aph(3'')-Ib",1
"CIV13XU1","aph(3'')-Ib",1
"CIV143U1","aph(3'')-Ib",1
"CIV143E9","aph(3'')-Ib",1
"CNS1F3","aph(3'')-Ib",1
"CAAYSI","aph(3'')-Ib",1
"CIV141E6","aph(3'')-Ib",1
"CIV140U1","aph(3'')-Ib",1
"CIV140E4","aph(3'')-Ib",1
"CIV143E4","aph(3'')-Ib",1
"CIV144E6","aph(3'')-Ib",1
"CIV13YE8","aph(3'')-Ib",1
"CIV144U1","aph(3'')-Ib",1
"BKRMVD","aph(3'')-Ib",1
"CAAXBN","aph(3'')-Ib",1
"44341_3_165","aph(3'')-Ib",1
"ERR10113269","aph(3'')-Ib",1
"ERR6752971","aph(3'')-Ib",1
"ERR5751227","aph(3'')-Ib",1
"ERR12142619","aph(3'')-Ib",1
"ERR9976609","aph(3'')-Ib",1
"ERR11219800","aph(3'')-Ib",1
"ERR9079830","aph(3'')-Ib",1
"ERR10880116","aph(3'')-Ib",1
"ERR5751304","aph(3'')-Ib",1
"ERR6806714","aph(3'')-Ib",1
"ERR11872767","aph(3'')-Ib",1
"ERR10176869","aph(3'')-Ib",1
"ERR10880230","aph(3'')-Ib",1
"ERR11453719","aph(3'')-Ib",1
"ERR10880157","aph(3'')-Ib",1
"ERR6752889","aph(3'')-Ib",1
"ERR9288143","aph(3'')-Ib",1
"ERR6806632","aph(3'')-Ib",1
"ERR9288082","aph(3'')-Ib",1
"ERR6806600","aph(3'')-Ib",1
"ERR9420153","aph(3'')-Ib",1
"ERR10117717","aph(3'')-Ib",1
"ERR10109274","aph(3'')-Ib",1
"ERR10880183","aph(3'')-Ib",1
"ERR10880311","aph(3'')-Ib",1
"ERR11420238","aph(3'')-Ib",1
"ERR11437918","aph(3'')-Ib",1
"ERR11807709","aph(3'')-Ib",1
"ERR12146144","aph(3'')-Ib",1
"ERR10109277","aph(3'')-Ib",1
"ERR10087013","aph(3'')-Ib",1
"ERR11219811","aph(3'')-Ib",1
"ERR9966386","aph(3'')-Ib",1
"ERR12259395","aph(3'')-Ib",1
"ERR12091513","aph(3'')-Ib",1
"ERR10125140","aph(3'')-Ib",1
"ERR10949303","aph(3'')-Ib",1
"ERR11810274","aph(3'')-Ib",1
"ERR9785512","aph(3'')-Ib",1
"ERR10176866","aph(3'')-Ib",1
"ERR10460687","aph(3'')-Ib",1
"ERR12078573","aph(3'')-Ib",1
"ERR12165616","aph(3'')-Ib",1
"ERR10880377","aph(3'')-Ib",1
"ERR10460887","aph(3'')-Ib",1
"ERR10880335","aph(3'')-Ib",1
"ERR10880156","aph(3'')-Ib",1
"ERR10088105","aph(3'')-Ib",1
"ERR12321284","aph(3'')-Ib",1
"ERR9966388","aph(3'')-Ib",1
"ERR12495485","aph(3'')-Ib",1
"ERR12312692","aph(3'')-Ib",1
"ERR12312689","aph(3'')-Ib",1
"ERR12312688","aph(3'')-Ib",1
"ERR11201827","aph(3'')-Ib",1
"ERR10088101","aph(3'')-Ib",1
"ERR10880181","aph(3'')-Ib",1
"ERR9820422","aph(3'')-Ib",1
"ERR9785510","aph(3'')-Ib",1
"ERR11807704","aph(3'')-Ib",1
"ERR10109276","aph(3'')-Ib",1
"ERR9966389","aph(3'')-Ib",1
"ERR9785509","aph(3'')-Ib",1
"ERR10087012","aph(3'')-Ib",1
"ERR10460483","aph(3'')-Ib",1
"ERR9785511","aph(3'')-Ib",1
"ERR9079768","aph(3'')-Ib",1
"ERR9822149","aph(3'')-Ib",1
"ERR9822145","aph(3'')-Ib",1
"ERR9822146","aph(3'')-Ib",1
"ERR10176872","aph(3'')-Ib",1
"ERR10460765","aph(3'')-Ib",1
"ERR10109275","aph(3'')-Ib",1
"ERR9966390","aph(3'')-Ib",1
"ERR10123168","aph(3'')-Ib",1
"ERR10123167","aph(3'')-Ib",1
"ERR9966387","aph(3'')-Ib",1
"ERR10949310","aph(3'')-Ib",1
"ERR10460875","aph(3'')-Ib",1
"ERR10109255","aph(3'')-Ib",1
"ERR9822151","aph(3'')-Ib",1
"ERR10088102","aph(3'')-Ib",1
"ERR10088104","aph(3'')-Ib",1
"ERR10026000","aph(3'')-Ib",1
"ERR9822144","aph(3'')-Ib",1
"ERR11896635","aph(3'')-Ib",1
"ERR12552381","aph(3'')-Ib",1
"ERR12552377","aph(3'')-Ib",1
"ERR9079508","aph(3'')-Ib",1
"ERR7197757","aph(3'')-Ib",1
"ERR6806028","aph(3'')-Ib",1
"ERR11455881","aph(3'')-Ib",1
"ERR4451478","aph(3'')-Ib",1
"ERR10880424","aph(3'')-Ib",1
"ERR12067334","aph(3'')-Ib",1
"ERR12302226","aph(3'')-Ib",1
"ERR12552384","aph(3'')-Ib",1
"ERR10123158","aph(3'')-Ib",1
"ERR5751308","aph(3'')-Ib",1
"ERR4399358","aph(3'')-Ib",1
"ERR4399957","aph(3'')-Ib",1
"ERR4399362","aph(3'')-Ib",1
"SRR13833609","aph(3'')-Ib",0
"ERR6806726","aph(3'')-Ib",0
"ERR10460902","aph(3'')-Ib",1
"ERR10460856","aph(3'')-Ib",1
"ERR6806075","aph(3'')-Ib",1
"ERR10176870","aph(3'')-Ib",1
"ERR12078572","aph(3'')-Ib",1
"ERR11747320","aph(3'')-Ib",1
"ERR12495482","aph(3'')-Ib",1
"ERR9924209","aph(3'')-Ib",1
"ERR5751726","aph(3'')-Ib",1
"ERR6806512","aph(3'')-Ib",1
"ERR6806317","aph(3'')-Ib",1
"ERR12067371","aph(3'')-Ib",1
"ERR6806125","aph(3'')-Ib",1
"ERR5751296","aph(3'')-Ib",1
"ERR4451427","aph(3'')-Ib",1
"SRR9273829","aph(3'')-Ib",1
"ERR6752863","aph(3'')-Ib",1
"ERR12321280","aph(3'')-Ib",1
"ERR9692774","aph(3'')-Ib",1
"ERR6805998","aph(3'')-Ib",1
"ERR6806833","aph(3'')-Ib",1
"ERR6806749","aph(3'')-Ib",1
"ERR6806776","aph(3'')-Ib",1
"ERR5750995","aph(3'')-Ib",1
"ERR6806255","aph(3'')-Ib",1
"ERR6805990","aph(3'')-Ib",1
"ERR11747325","aph(3'')-Ib",1
"ERR11502778","aph(3'')-Ib",1
"ERR7197834","aph(3'')-Ib",1
"ERR9079758","aph(3'')-Ib",1
"ERR12321281","aph(3'')-Ib",1
"ERR12142634","aph(3'')-Ib",1
"ERR12067314","aph(3'')-Ib",1
"ERR12321282","aph(3'')-Ib",1
"ERR12080226","aph(3'')-Ib",1
"ERR12321283","aph(3'')-Ib",1
"ERR6753111","aph(3'')-Ib",1
"ERR6806796","aph(3'')-Ib",1
"ERR6806789","aph(3'')-Ib",1
"ERR9971918","aph(3'')-Ib",1
"ERR7197741","aph(3'')-Ib",1
"ERR5751808","aph(3'')-Ib",1
"ERR10438737","aph(3'')-Ib",1
"CLL6CH","aph(3'')-Ib",1
"CAARE3","aph(3'')-Ib",1
"CAAQXB","aph(3'')-Ib",1
"CAAR9T","aph(3'')-Ib",1
"CAAQUT","aph(3'')-Ib",1
"CNSFP4","aph(3'')-Ib",1
"CNSDXZ","aph(3'')-Ib",1
"CAAP2A","aph(3'')-Ib",1
"44341_3_268","aph(3'')-Ib",1
"44341_3_280","aph(3'')-Ib",1
"44341_3_262","aph(3'')-Ib",1
"44341_3_265","aph(3'')-Ib",1
"44341_4_286","aph(3'')-Ib",1
"CAAYDF","aph(3'')-Ib",1
"CLL3JA","aph(3'')-Ib",1
"ERR9941258","aph(3'')-Ib",1
"CNSLL4","aph(3'')-Ib",1
"CNSKFP","aph(3'')-Ib",1
"CNSP0U","aph(3')-Ia",0
"ERR9929342","aph(3')-Ia",0
"ERR9966382","aph(3')-Ia",0
"CNS6QU","aph(3')-Ia",0
"CNS7YP","aph(3')-Ia",0
"BKRRIF","aph(3')-Ia",0
"44341_3_96","aph(3')-Ia",0
"44341_3_21","aph(3')-Ia",0
"CIV13VE5","aph(3')-Ia",0
"CIU149H1","aph(3')-Ia",0
"CIV146E8","aph(3')-Ia",0
"CIU13XS1","aph(3')-Ia",0
"CIV140E6","aph(3')-Ia",0
"CIV140E1","aph(3')-Ia",0
"CIT15GH1","aph(3')-Ia",0
"CIV13XE5","aph(3')-Ia",0
"CIV13YE6","aph(3')-Ia",0
"CIS15MR1","aph(3')-Ia",0
"CIV13UE4","aph(3')-Ia",0
"CAAXQV","aph(3')-Ia",0
"CIV140E7","aph(3')-Ia",0
"CIS15HB1","aph(3')-Ia",0
"CIV13RE2","aph(3')-Ia",0
"CIT15GS1","aph(3')-Ia",0
"CIV142E6","aph(3')-Ia",0
"44341_4_275","aph(3')-Ia",0
"44341_3_310","aph(3')-Ia",0
"CIU145B1","aph(3')-Ia",0
"CIV143E2","aph(3')-Ia",0
"CIT15FH1","aph(3')-Ia",0
"CIV147E3","aph(3')-Ia",0
"CIT15EB1","aph(3')-Ia",0
"CIV13PE7","aph(3')-Ia",0
"CIV13XE8","aph(3')-Ia",0
"44341_3_304","aph(3')-Ia",0
"44341_3_305","aph(3')-Ia",0
"44341_3_281","aph(3')-Ia",0
"44341_3_136","aph(3')-Ia",0
"44341_3_128","aph(3')-Ia",0
"44341_3_131","aph(3')-Ia",0
"CIT159B1","aph(3')-Ia",0
"CIS153C1","aph(3')-Ia",0
"CIV13XE2","aph(3')-Ia",0
"CIT15FB1","aph(3')-Ia",0
"CIV13XU1","aph(3')-Ia",0
"CIV143U1","aph(3')-Ia",0
"CIV143E9","aph(3')-Ia",0
"CNS1F3","aph(3')-Ia",0
"CAAYSI","aph(3')-Ia",0
"CIV141E6","aph(3')-Ia",0
"CIV140U1","aph(3')-Ia",0
"CIV140E4","aph(3')-Ia",0
"CIV143E4","aph(3')-Ia",0
"CIV144E6","aph(3')-Ia",0
"CIV13YE8","aph(3')-Ia",0
"CIV144U1","aph(3')-Ia",0
"BKRMVD","aph(3')-Ia",0
"CAAXBN","aph(3')-Ia",0
"44341_3_165","aph(3')-Ia",0
"ERR10113269","aph(3')-Ia",0
"ERR6752971","aph(3')-Ia",0
"ERR5751227","aph(3')-Ia",0
"ERR12142619","aph(3')-Ia",0
"ERR9976609","aph(3')-Ia",0
"ERR11219800","aph(3')-Ia",0
"ERR9079830","aph(3')-Ia",0
"ERR10880116","aph(3')-Ia",0
"ERR5751304","aph(3')-Ia",0
"ERR6806714","aph(3')-Ia",0
"ERR11872767","aph(3')-Ia",0
"ERR10176869","aph(3')-Ia",0
"ERR10880230","aph(3')-Ia",0
"ERR11453719","aph(3')-Ia",0
"ERR10880157","aph(3')-Ia",0
"ERR6752889","aph(3')-Ia",0
"ERR9288143","aph(3')-Ia",0
"ERR6806632","aph(3')-Ia",0
"ERR9288082","aph(3')-Ia",0
"ERR6806600","aph(3')-Ia",0
"ERR9420153","aph(3')-Ia",0
"ERR10117717","aph(3')-Ia",0
"ERR10109274","aph(3')-Ia",0
"ERR10880183","aph(3')-Ia",0
"ERR10880311","aph(3')-Ia",0
"ERR11420238","aph(3')-Ia",0
"ERR11437918","aph(3')-Ia",0
"ERR11807709","aph(3')-Ia",0
"ERR12146144","aph(3')-Ia",0
"ERR10109277","aph(3')-Ia",0
"ERR10087013","aph(3')-Ia",0
"ERR11219811","aph(3')-Ia",0
"ERR9966386","aph(3')-Ia",0
"ERR12259395","aph(3')-Ia",0
"ERR12091513","aph(3')-Ia",0
"ERR10125140","aph(3')-Ia",0
"ERR10949303","aph(3')-Ia",0
"ERR11810274","aph(3')-Ia",0
"ERR9785512","aph(3')-Ia",0
"ERR10176866","aph(3')-Ia",0
"ERR10460687","aph(3')-Ia",0
"ERR12078573","aph(3')-Ia",0
"ERR12165616","aph(3')-Ia",0
"ERR10880377","aph(3')-Ia",0
"ERR10460887","aph(3')-Ia",0
"ERR10880335","aph(3')-Ia",0
"ERR10880156","aph(3')-Ia",0
"ERR10088105","aph(3')-Ia",0
"ERR12321284","aph(3')-Ia",0
"ERR9966388","aph(3')-Ia",0
"ERR12495485","aph(3')-Ia",0
"ERR12312692","aph(3')-Ia",0
"ERR12312689","aph(3')-Ia",0
"ERR12312688","aph(3')-Ia",0
"ERR11201827","aph(3')-Ia",0
"ERR10088101","aph(3')-Ia",0
"ERR10880181","aph(3')-Ia",0
"ERR9820422","aph(3')-Ia",0
"ERR9785510","aph(3')-Ia",0
"ERR11807704","aph(3')-Ia",0
"ERR10109276","aph(3')-Ia",0
"ERR9966389","aph(3')-Ia",0
"ERR9785509","aph(3')-Ia",0
"ERR10087012","aph(3')-Ia",0
"ERR10460483","aph(3')-Ia",0
"ERR9785511","aph(3')-Ia",0
"ERR9079768","aph(3')-Ia",0
"ERR9822149","aph(3')-Ia",0
"ERR9822145","aph(3')-Ia",0
"ERR9822146","aph(3')-Ia",0
"ERR10176872","aph(3')-Ia",0
"ERR10460765","aph(3')-Ia",0
"ERR10109275","aph(3')-Ia",0
"ERR9966390","aph(3')-Ia",0
"ERR10123168","aph(3')-Ia",0
"ERR10123167","aph(3')-Ia",0
"ERR9966387","aph(3')-Ia",0
"ERR10949310","aph(3')-Ia",0
"ERR10460875","aph(3')-Ia",0
"ERR10109255","aph(3')-Ia",0
"ERR9822151","aph(3')-Ia",0
"ERR10088102","aph(3')-Ia",0
"ERR10088104","aph(3')-Ia",0
"ERR10026000","aph(3')-Ia",0
"ERR9822144","aph(3')-Ia",0
"ERR11896635","aph(3')-Ia",0
"ERR12552381","aph(3')-Ia",0
"ERR12552377","aph(3')-Ia",0
"ERR9079508","aph(3')-Ia",0
"ERR7197757","aph(3')-Ia",0
"ERR6806028","aph(3')-Ia",0
"ERR11455881","aph(3')-Ia",0
"ERR4451478","aph(3')-Ia",0
"ERR10880424","aph(3')-Ia",0
"ERR12067334","aph(3')-Ia",0
"ERR12302226","aph(3')-Ia",0
"ERR12552384","aph(3')-Ia",0
"ERR10123158","aph(3')-Ia",0
"ERR5751308","aph(3')-Ia",0
"ERR4399358","aph(3')-Ia",0
"ERR4399957","aph(3')-Ia",0
"ERR4399362","aph(3')-Ia",0
"SRR13833609","aph(3')-Ia",0
"ERR6806726","aph(3')-Ia",0
"ERR10460902","aph(3')-Ia",0
"ERR10460856","aph(3')-Ia",0
"ERR6806075","aph(3')-Ia",0
"ERR10176870","aph(3')-Ia",0
"ERR12078572","aph(3')-Ia",0
"ERR11747320","aph(3')-Ia",0
"ERR12495482","aph(3')-Ia",0
"ERR9924209","aph(3')-Ia",0
"ERR5751726","aph(3')-Ia",0
"ERR6806512","aph(3')-Ia",0
"ERR6806317","aph(3')-Ia",0
"ERR12067371","aph(3')-Ia",0
"ERR6806125","aph(3')-Ia",0
"ERR5751296","aph(3')-Ia",0
"ERR4451427","aph(3')-Ia",0
"SRR9273829","aph(3')-Ia",0
"ERR6752863","aph(3')-Ia",0
"ERR12321280","aph(3')-Ia",0
"ERR9692774","aph(3')-Ia",0
"ERR6805998","aph(3')-Ia",0
"ERR6806833","aph(3')-Ia",0
"ERR6806749","aph(3')-Ia",0
"ERR6806776","aph(3')-Ia",0
"ERR5750995","aph(3')-Ia",0
"ERR6806255","aph(3')-Ia",0
"ERR6805990","aph(3')-Ia",0
"ERR11747325","aph(3')-Ia",0
"ERR11502778","aph(3')-Ia",0
"ERR7197834","aph(3')-Ia",0
"ERR9079758","aph(3')-Ia",0
"ERR12321281","aph(3')-Ia",0
"ERR12142634","aph(3')-Ia",0
"ERR12067314","aph(3')-Ia",0
"ERR12321282","aph(3')-Ia",0
"ERR12080226","aph(3')-Ia",0
"ERR12321283","aph(3')-Ia",0
"ERR6753111","aph(3')-Ia",0
"ERR6806796","aph(3')-Ia",0
"ERR6806789","aph(3')-Ia",0
"ERR9971918","aph(3')-Ia",0
"ERR7197741","aph(3')-Ia",0
"ERR5751808","aph(3')-Ia",0
"ERR10438737","aph(3')-Ia",0
"CLL6CH","aph(3')-Ia",0
"CAARE3","aph(3')-Ia",0
"CAAQXB","aph(3')-Ia",0
"CAAR9T","aph(3')-Ia",0
"CAAQUT","aph(3')-Ia",0
"CNSFP4","aph(3')-Ia",0
"CNSDXZ","aph(3')-Ia",0
"CAAP2A","aph(3')-Ia",0
